# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
       145   -5.2899941524e+01    1.1412780096e+00    2.0440432705e+03    2.0460000000e+03    7.8125000000e-02   -5.3090555600e+01    9.9947417154e-01    9.9608993157e-01
       146   -5.2903540327e+01    1.1557692956e+00    2.0439720841e+03    2.0400000000e+03    1.0937500000e-01   -5.2513168416e+01    9.9918310483e-01    1.0000000000e+00
       147   -5.2898837679e+01    1.1421521543e+00    2.0509970251e+03    2.0470000000e+03    9.3750000000e-02   -5.2509801841e+01    9.9929900415e-01    9.9853444064e-01
       148   -5.2910151981e+01    1.1175322304e+00    2.0490647885e+03    2.0520000000e+03    1.0937500000e-01   -5.3191301967e+01    9.9916965485e-01    9.9902534113e-01
       149   -5.2918391466e+01    1.1352971750e+00    2.0529708346e+03    2.0540000000e+03    6.2500000000e-02   -5.3014108212e+01    9.9912169286e-01    9.9756572541e-01
       150   -5.2915652796e+01    1.1243158303e+00    2.0470225667e+03    2.0520000000e+03    4.6875000000e-02   -5.3403236368e+01    9.9921996719e-01    9.9463937622e-01
       151   -5.2921735194e+01    1.1348607142e+00    2.0430177878e+03    2.0420000000e+03    1.2500000000e-01   -5.2820177539e+01    9.9934038394e-01    9.9804113614e-01
       152   -5.2925423962e+01    1.1461433987e+00    2.0469932291e+03    2.0420000000e+03    6.2500000000e-02   -5.2434598261e+01    9.9904467834e-01    9.9902056807e-01
       153   -5.2919487979e+01    1.1304999829e+00    2.0489850705e+03    2.0480000000e+03    1.2500000000e-01   -5.2827082314e+01    9.9895389367e-01    9.9902343750e-01
       154   -5.2932749582e+01    1.1431356331e+00    2.0520862790e+03    2.0530000000e+03    1.0937500000e-01   -5.3015663147e+01    9.9919431452e-01    9.9853872382e-01
       155   -5.2921597640e+01    1.1131263727e+00    2.0478487667e+03    2.0520000000e+03    4.6875000000e-02   -5.3331402693e+01    9.9925944222e-01    9.9415204678e-01
       156   -5.2923312784e+01    1.1189196111e+00    2.0421696890e+03    2.0420000000e+03    1.7187500000e-01   -5.2906828214e+01    9.9918662869e-01    9.9755142018e-01
       157   -5.2916870652e+01    1.1370786202e+00    2.0498258410e+03    2.0440000000e+03    9.3750000000e-02   -5.2353134491e+01    9.9930776237e-01    9.9951076321e-01
       158   -5.2916405461e+01    1.1379639770e+00    2.0521707292e+03    2.0540000000e+03    1.5625000000e-01   -5.3095096006e+01    9.9946875019e-01    9.9853943525e-01
       159   -5.2926479200e+01    1.1327417167e+00    2.0498709501e+03    2.0540000000e+03    4.6875000000e-02   -5.3323289071e+01    9.9932411673e-01    9.9707887050e-01
